GeneId	SRR4423201_rep1	SRR4423202_rep2	SRR4423203_rep3	SRR4423204_rep4
Foxl3	18	93	0	17
Pdgfa	20	83	64	51
6330403L08Rik	12	54	11	30
Prkar1b	0	66	54	42
Gm15672	12	7	16	3
Dnaaf5	213	614	330	448
Sun1	652	1434	776	665
4930520M14Rik	0	14	0	14
Get4	741	1503	593	799
Adap1	31	123	4	52
Metazoa_SRP	0	0	0	0
Cox19	38	138	88	134
Cyp2w1	0	0	0	0
3110082I17Rik	40	46	40	70
Mir339	0	0	0	0
Gpr146	276	652	554	350
C130050O18Rik	12	7	0	0
Gper1	0	24	0	26
Gm26285	0	0	0	0
Zfand2a	86	305	227	160
4930500L23Rik	0	30	29	32
Uncx	0	2	0	0
Gm42424	0	0	0	0
Micall2	1757	3472	1265	1810
Ints1	3474	7126	3100	3474
Mir7037	0	0	0	0
Mafk	264	685	252	280
Tmem184a	263	422	320	292
Gm26938	0	0	0	0
Psmg3	27	53	0	24
7SK	9	28	9	16
Gm42423	0	0	0	0
Elfn1	14	71	71	40
Gm43704	0	0	0	0
Mad1l1	971	2339	1085	1408
Gm43702	18	79	61	14
Gm16122	18	33	2	8
Gm16121	49	16	9	4
Gm43195	0	6	0	0
Gm16120	0	3	0	0
Gm43338	0	3	0	6
Nudt1	79	137	0	93
Mrm2	35	114	0	76
Snx8	374	845	442	566
Eif3b	4633	8646	3961	5658
Mir7038	0	0	0	0
Kif19b	16	69	20	26
Gm42805	0	5	0	0
Chst12	0	14	18	12
Gm42808	0	0	0	0
Gm32158	0	0	0	1
Grifin	0	0	0	0
Gm43703	0	0	0	0
Lfng	20	14	0	6
Ttyh3	9055	17510	8145	8542
Iqce	17793	40770	13680	22231
Brat1	1884	3504	1327	1841
Amz1	0	15	0	10
Gna12	962	1625	589	1020
Card11	0	14	31	0
ENSMUSG00002075916	0	0	0	0
ENSMUSG00002075564	0	0	0	0
Sdk1	549	869	263	519
Gm6433	18	15	0	7
Gm43708	0	8	40	0
Gm43556	0	0	0	0
Gm43557	0	2	0	0
Gm16035	8	6	0	8
Gm24131	0	0	0	0
Gm16036	0	0	0	0
Gm26970	0	0	0	0
Foxk1	1441	3456	1558	1616
Ap5z1	621	1393	613	619
Radil	142	408	466	245
Papolb	150	402	150	276
Gm43037	0	0	7	0
Mmd2	0	0	0	0
Gm31274	0	0	0	0
Wipi2	1066	2638	1151	1421
Slc29a4	52	65	53	14
Tnrc18	5543	13800	5322	5643
Gm15770	2	0	0	1
Fbxl18	405	947	616	346
D430018E03Rik	0	21	24	0
Actb	19980	33727	20606	18500
Fscn1	88	106	38	109
Rnf216	590	975	449	638
Gm43378	0	8	0	0
Gm43380	0	0	0	0
Olfr718-ps1	0	0	0	0
Gm7291	0	0	0	0
ENSMUSG00002074861	0	0	0	0
Rbakdn	565	1753	480	913
Rbak	30	69	44	32
Spdye4b	74	193	62	106
Spdye4a	12	87	24	46
4930448H16Rik	0	0	0	6
Zfp12	277	538	230	325
Zfp316	996	1609	698	904
BC030343	0	12	0	10
Zfp853	0	2	0	12
E130309D02Rik	274	493	213	312
Gm42501	0	3	0	0
Zdhhc4	525	1291	537	660
0610040B10Rik	6	47	0	37
Gm43397	0	26	0	0
Grid2ip	0	16	0	15
Gm20635	0	22	0	0
9530056K15Rik	0	3	0	0
Gm43398	0	0	0	0
Kdelr2	506	1048	608	508
Gm4870	0	0	0	0
Gm9497	0	0	0	0
Daglb	141	299	146	101
Rac1	658	1989	890	1223
Gm42502	0	14	0	18
Fam220a	0	0	0	0
Fam220a	18	143	18	55
Cyth3	254	641	171	326
Usp42	1130	2331	879	1444
D130017N08Rik	154	330	110	170
Gm42503	0	9	0	0
Eif2ak1	258	660	150	306
Ankrd61	88	238	98	191
Aimp2	99	236	158	121
Pms2	21	137	71	66
Gm17135	0	2	0	0
Gm42421	0	0	0	0
Rsph10b	243	747	179	325
Ccz1	103	280	82	185
Gm24311	0	0	0	0
Ocm	0	0	0	0
Gm43615	0	0	0	0
Lmtk2	910	2718	1621	1181
Gm26925	0	2	0	0
Bhlha15	41	24	0	6
Tecpr1	1759	2813	960	1334
Gm43267	0	2	0	0
2900089D17Rik	0	8	4	12
Bri3	114	441	107	219
Baiap2l1	477	1134	685	543
Gm15708	0	24	30	4
Dmrt1i	0	2	0	0
Gm15709	0	0	0	0
Nptx2	52	97	58	23
Gm6272	0	0	0	0
Tmem130	64	164	19	111
Trrap	2626	4886	2695	2053
Gm23995	16	0	0	0
Smurf1	827	1404	522	821
Mir7039	0	0	0	0
Kpna7	85	173	82	129
Gm43563	27	21	0	10
Gm4871	6	28	52	39
Gm43562	0	0	0	2
Gm43561	0	0	0	0
1700018F24Rik	0	34	29	45
Gm50458	0	0	0	0
Arpc1a	1655	2988	1484	1694
Arpc1b	1091	2291	1369	1379
Pdap1	263	567	369	275
Bud31	102	221	164	77
Ptcd1	292	629	418	361
Cpsf4	151	196	96	98
Atp5j2	321	755	246	474
Zkscan14	168	156	31	77
Zkscan5	188	576	288	390
Zfp655	149	326	134	69
Gm9710	0	2	0	0
Zscan25	349	509	261	273
Gm42636	0	0	0	0
Cyp3a57	0	5	0	0
Gm2314	0	0	0	0
Gm42859	0	13	31	4
Cyp3a16	0	0	0	0
Gm42863	0	0	0	0
Cyp3a41b	0	0	0	0
Gm43381	0	0	0	0
Selenok-ps7	0	0	0	0
Cyp3a63-ps	0	0	0	0
Cyp3a41a	0	0	0	0
Gm43626	0	0	0	0
Cyp3a44	0	2	0	0
Gm19089	0	0	0	0
Cyp3a11	0	0	0	0
Gm42431	0	0	0	0
Gm43624	0	0	0	0
Gm43115	0	0	0	0
Cyp3a25	0	3	0	0
Gm8454	0	0	0	0
Gm43239	0	0	0	0
Gm8458	0	0	0	0
Cyp3a59	0	0	0	0
Gm5565	0	29	0	0
Gm6309	88	111	24	80
1700001J03Rik	58	128	30	60
B230303O12Rik	24	28	0	22
Gm34248	0	2	0	0
Gm43625	0	5	0	0
Rnf6	468	846	441	357
Cdk8	282	711	401	321
Gm15739	0	4	0	2
Wasf3	165	330	134	170
Gm6408	2	17	0	7
Gm6370	0	11	0	22
4930449I24Rik	4	43	0	19
Gm3402	0	22	0	22
Gm3404	0	29	0	13
Gm3409	0	20	0	1
Gm3415	0	1	0	0
Gm8494	1	2	6	0
Gpr12	0	0	0	0
Gm34333	0	0	0	0
4930573C15Rik	54	48	17	32
Usp12	558	1321	695	859
1700041I07Rik	17	5	0	0
Rpl21	1486	3244	1386	1669
Gm25091	0	0	0	0
Gm23202	0	0	0	0
Rasl11a	126	84	48	68
Gtf3a	8	90	23	24
Mtif3	34	86	40	73
Lnx2	217	659	474	330
Polr1d	158	521	277	369
Rps10-ps4	0	8	0	0
Gsx1	0	0	0	0
Gm24556	0	0	0	0
Plut	0	4	0	0
Pdx1	0	0	0	0
Gm27033	0	0	0	0
Mir7k	0	0	0	0
Cdx2	0	0	0	0
Urad	0	0	0	0
Gm29778	0	0	0	0
Flt3	0	18	0	20
Gm26597	0	2	0	0
Gm6054	1	4	1	0
Gm29793	0	8	0	0
D5Ertd605e	0	12	0	0
Gm43461	0	1	0	4
Gm43460	0	10	0	36
Pan3	1093	2628	1149	1313
Gm42883	0	3	0	4
Flt1	6	42	46	62
Gm43156	0	44	14	58
Gm43155	0	0	0	0
Pomp	266	711	278	481
Gm35648	0	2	0	0
Slc46a3	118	266	196	164
Gm15721	0	0	0	0
Mtus2	0	96	0	35
Gm10167	24	11	27	14
Gm43553	0	0	0	0
Slc7a1	1495	3294	1850	1621
Gm19617	0	0	0	0
Ubl3	4102	6752	4056	4686
1700013A02Rik	0	6	17	11
Gm29815	0	0	0	6
Gm36186	0	0	0	0
2210417A02Rik	0	0	0	0
5S_rRNA	0	0	0	0
4930505K14Rik	12	11	0	0
Gm15407	0	0	0	0
Katnal1	228	380	121	243
Gm42791	0	0	0	0
Gm43600	0	0	0	0
Gm15410	0	0	0	0
Gm15406	0	0	0	0
8430423G03Rik	0	0	0	0
1810059H22Rik	37	15	0	19
Gm15409	0	0	0	0
5930430L01Rik	14	43	0	57
Gm15411	71	432	64	119
Gm15408	28	8	0	22
Hmgb1	218	506	116	296
Mm2pr	23	7	5	3
Gm42787	0	0	0	0
Gm42788	0	20	0	8
ENSMUSG00002075766	0	0	0	0
Gm8615	0	5	0	0
Gm43332	0	4	42	0
Uspl1	289	646	251	265
2310047D07Rik	0	0	0	0
Gm29264	0	3	0	0
ENSMUSG00002074933	0	0	0	0
Gm24105	11	21	8	6
Alox5ap	0	1	0	6
5S_rRNA	0	0	0	0
Gm19719	0	4	0	0
BC028471	0	4	0	0
Gm20488	12	26	0	4
Gm43152	0	0	0	0
Medag	0	6	0	0
Gm43151	0	0	0	0
Gm43150	0	2	0	0
Tex26	158	184	61	187
4933425D22Rik	70	125	80	119
Gm15997	0	1	0	0
Gm2566	0	0	0	0
Wdr95	31	75	29	54
Hsph1	498	938	536	468
Gm20005	0	1	0	0
Gm5566	5	0	0	0
B3glct	16	63	6	8
Gm21221	0	15	0	0
4930500F04Rik	16	42	4	25
Gm43450	0	0	0	0
Gm43452	0	0	0	0
Gm36241	0	0	0	0
Gm21048	0	2	0	0
Rxfp2	6	75	20	32
Gm42558	42	18	0	11
Gm42557	0	15	10	14
Fry	328	654	229	461
Gm36378	0	0	0	0
Gm42556	0	0	0	0
Gm52977	0	0	0	0
Gm18753	0	0	0	0
Gm5	0	0	0	0
Zar1l	0	8	0	0
Gm15933	0	0	0	0
Brca2	90	222	137	132
Gm25284	0	0	0	0
Gm23641	0	0	0	0
Gm42529	2	2	0	10
Gm42531	2	17	0	14
Gm43690	0	0	0	0
N4bp2l1	2	34	0	4
Gm43598	0	2	0	4
Gm43597	11	32	0	28
N4bp2l2	519	416	326	147
Pds5b	176	225	64	159
Gm24630	0	0	0	0
Gm26013	0	0	0	0
Gm43807	0	2	0	0
Gm36447	0	4	0	0
Gm43298	0	4	0	0
Kl	0	0	0	0
Gm8675	0	0	0	1
Stard13	21	65	34	40
Gm42906	0	0	0	0
5430435K18Rik	0	0	0	0
Gm7041	0	0	0	0
D730045B01Rik	0	9	39	16
1700028E10Rik	180	358	42	205
Vmn2r-ps25	0	0	0	0
Vmn2r-ps26	0	0	0	0
Vmn2r18	0	6	0	0
ENSMUSG00000106759	0	0	0	0
Rfc3	75	59	12	35
Gm43038	0	0	0	0
Gm43129	0	0	0	0
Gm24242	0	1	0	0
ENSMUSG00002076483	0	0	0	0
ENSMUSG00002075653	0	0	0	0
Vmn1r-ps5	0	0	0	0
Vmn1r-ps6	0	0	0	0
Vmn1r261	0	0	0	0
Gm42642	0	4	0	0
Gm42959	0	0	0	0
Gm2651	0	0	0	0
Gm42960	0	0	0	0
Gm42961	0	0	0	0
Gm8579	0	0	0	0
Gm18222	0	0	0	0
Gm43196	0	2	0	0
Gm20559	0	12	0	9
Gm43198	0	0	0	0
Gm43197	0	2	0	2
Samd9l	228	642	349	259
Hepacam2	0	41	17	12
Vps50	160	327	184	208
Gm43294	0	1	0	6
Calcr	0	0	0	0
Mir653	0	0	0	0
Mir489	0	0	0	0
Gm44221	0	0	0	0
Tfpi2	0	0	0	0
Gngt1	0	0	0	0
Gng11	0	0	0	2
4930528H21Rik	0	4	0	0
Bet1	36	104	61	94
Gm44055	0	0	0	0
Gm44057	0	0	0	0
Gm8602	0	1	0	0
Gm44379	0	0	0	0
Gm44380	0	0	0	0
7SK	0	0	0	0
Gm2522	0	0	0	0
Gm37883	0	0	0	0
Col1a2	341	1008	374	364
Gm43921	0	0	0	0
Gm18289	0	0	0	8
Gm26696	12	12	0	24
Casd1	93	237	190	88
Gm44432	6	4	0	0
Sgce	36	73	10	28
Peg10	0	40	68	0
Gm44121	0	0	0	0
Gm20714	24	28	0	10
Gm26828	0	0	0	0
Gmfg-ps	0	1	0	0
Ppp1r9a	125	432	111	214
Gm26814	0	0	0	0
Gm26736	0	2	0	0
Gm26556	6	6	0	0
Pon1	0	0	0	0
Gm44250	0	0	0	0
Pon3	0	8	27	5
Pon2	257	319	103	208
Gm44424	0	0	0	0
Asb4	81	127	12	79
Pdk4	0	6	0	0
Dync1i1	66	223	16	94
1700019G24Rik	0	21	0	2
Slc25a13	206	398	55	114
Gm20619	68	104	67	70
Gm8649	0	0	0	0
Gm27018	0	0	0	0
Gm8652	0	3	0	0
Gm20617	0	0	0	0
Gm20685	0	0	0	0
Sem1	162	608	74	503
Gm20618	0	2	0	0
Gm18006	0	0	0	0
Gm5873	19	20	14	10
Dlx6os1	0	15	0	0
ENSMUSG00002075275	0	0	0	0
ENSMUSG00002075212	0	0	0	0
Gm44094	0	0	0	2
Dlx6	18	30	0	4
Dlx6os2	15	0	0	0
ENSMUSG00002075665	0	0	0	0
Dlx5	0	11	0	0
U1	0	0	0	0
Gm26774	0	0	0	0
Sdhaf3	0	41	6	8
Gm27190	0	0	0	0
Gm8669	0	6	0	0
Gm19272	17	10	0	26
Gm44046	0	4	0	0
Gm44048	0	0	0	0
Tac1	4	6	22	0
Gm8676	0	0	0	0
Asns	792	1706	656	871
1700012J15Rik	6	10	0	8
Gm8686	0	0	0	0
C1galt1	162	647	430	201
Gm43961	0	10	41	0
Gm43962	0	10	0	14
ENSMUSG00002075238	0	0	0	0
Rnps1-ps	6	4	1	6
Col28a1	269	513	140	223
Mios	201	217	147	128
Rpa3	14	45	0	9
Umad1	82	278	173	150
Gm45062	0	0	0	0
Gm16055	42	2	2	6
Gm8428	20	6	2	0
Gm16043	0	2	0	0
7SK	0	0	0	0
A430035B10Rik	0	3	0	6
Gm26075	0	0	0	0
Glcci1	2	107	24	36
Gm16042	0	0	0	0
Ica1	558	806	339	405
Nxph1	8	39	12	30
Gm35736	0	0	0	0
Gm5110	0	0	0	0
Gm18421	0	0	0	0
Gm2691	0	0	0	0
Gm43960	4	10	0	26
Gm26058	0	2	0	0
ENSMUSG00002075268	0	0	0	0
Gm8744	0	0	0	2
Gm35822	12	8	0	8
AA545190	0	0	0	0
Ndufa4	239	477	228	245
Phf14	263	447	94	234
Gm6578	2	0	0	0
Gm32222	0	0	0	0
Thsd7a	25	71	47	28
Gm16123	0	0	0	0
Gm44129	0	0	0	0
5S_rRNA	0	0	0	0
Gm15529	0	0	0	0
Gm44472	0	0	0	0
Gm5300	0	0	0	0
Tmem106b	133	231	119	112
Gm24985	0	0	0	0
Vwde	0	2	0	0
Gm725	0	0	0	0
1700016P04Rik	32	36	0	54
Gm2796	0	4	0	0
Gm25737	0	0	0	0
Tmem168	86	118	116	85
Bmt2	40	49	52	20
Gpr85	0	0	0	0
Smim30	4	42	49	58
1110019D14Rik	2	15	28	0
Gm44412	0	0	0	0
Gm44411	0	0	0	0
Gm19252	0	0	0	0
Gm23760	0	0	0	0
Gm8820	0	0	0	0
Gm23013	0	0	0	0
Gm44446	0	0	0	0
Ppp1r3a	0	0	0	0
Foxp2	44	16	0	12
ENSMUSG00002075269	0	0	0	0
Gm44039	0	0	0	0
Mdfic	60	57	2	22
Gm43924	0	0	0	0
Gm43990	0	0	0	0
Gm43991	0	0	0	0
Gm43993	0	0	0	0
Gm3148	0	0	0	0
Gm36406	0	13	0	0
Gm36503	0	0	0	0
Gm36669	0	0	0	0
Tfec	0	0	0	0
Gm5721	0	0	0	0
Gm15473	20	5	0	0
Gm4876	0	10	0	0
Tes	295	636	337	221
D830026I12Rik	0	2	0	0
Gm15581	0	2	0	0
Cav2	311	526	440	384
Cav1	42	71	71	47
Gm29591	0	0	0	0
Gm25021	0	0	0	0
Met	565	1117	838	562
Capza2	108	319	143	197
St7	279	736	285	510
ENSMUSG00002075585	0	0	0	0
ENSMUSG00002076529	0	0	0	0
ENSMUSG00002076302	0	0	0	0
ENSMUSG00002075662	0	2	0	0
ENSMUSG00002076318	24	0	0	0
ENSMUSG00002076086	0	0	0	0
Gm13898	0	2	0	0
Gm13899	0	6	0	0
Gm43533	0	13	0	0
Gm42852	0	4	0	0
Gm26738	0	0	0	0
ENSMUSG00002074961	0	0	0	0
ENSMUSG00002076397	0	0	0	0
Gm43844	2	44	4	51
Wnt2	74	96	38	45
Asz1	0	18	20	42
Gm43845	0	3	0	0
Gm15593	0	2	0	0
Gm15596	0	0	0	0
Cftr	1045	1784	525	956
Gm15592	0	7	0	0
Gm15595	0	0	60	0
Cttnbp2	0	1	0	0
Gm15594	0	0	0	0
Gm43843	0	0	0	0
ENSMUSG00002076734	0	0	0	0
Gm23648	0	0	0	0
Gm43228	0	0	0	0
Gm5874	0	0	0	0
Gm20186	33	56	16	39
Lsm8	18	66	44	49
Ankrd7	0	43	0	68
Gm43498	0	0	0	0
7SK	0	0	0	0
Gm6655	0	0	0	0
4930524B17Rik	0	4	0	2
Eif3s6-ps4	0	0	1	0
7SK	0	0	0	0
Mir6370	0	0	0	0
Gm22828	0	0	0	0
Gm18482	0	0	0	0
Gm43501	0	0	0	0
Gm42581	0	0	0	0
Gm19102	0	4	0	0
Gm23960	0	0	0	0
Gm26373	0	0	0	0
Kcnd2	0	0	0	0
Gm42583	6	0	0	0
Gm42584	0	0	0	0
5330437M03Rik	0	0	0	0
Tspan12	57	153	20	72
Gm30270	0	16	0	2
Gm3289	0	6	0	7
Ing3	25	134	26	101
Cped1	32	19	4	8
Gm42573	1	1	1	1
Wnt16	0	0	0	0
Fam3c	493	1332	358	640
Gm43630	0	0	0	0
Gm8927	1	0	0	0
Gm8930	1	2	1	0
Gm18861	0	0	0	0
ENSMUSG00002076118	0	0	0	0
ENSMUSG00002076428	0	0	0	0
Gm43629	0	0	0	0
Ptprz1	598	1381	972	560
Aass	9	27	0	22
Gm8945	0	0	0	0
Gm5989	0	0	0	0
Gm8950	0	0	0	0
Gm5301	0	2	0	0
Fezf1	0	0	0	0
C130093G08Rik	0	0	0	0
Cadps2	79	145	78	68
5S_rRNA	0	0	0	0
5S_rRNA	0	0	0	0
Rnf133	185	125	87	96
Rnf148	0	48	12	13
Tas2r118	0	0	0	0
Slc13a1	0	0	0	0
Gm20706	0	0	0	0
ENSMUSG00002075286	0	0	0	0
Iqub	282	309	79	270
Ndufa5	190	246	55	178
Asb15	0	45	0	10
Gm42689	0	0	0	0
Lmod2	0	0	0	8
Wasl	470	1109	448	555
Gm42856	0	8	0	8
Hyal6	75	68	0	64
Hyal4	4	12	0	2
Spam1	0	37	0	42
Gm18327	0	2	0	0
Hyal5	0	12	0	30
Gm22267	0	0	0	0
Tmem229a	0	6	0	6
Gm5302	0	0	0	0
Gm24443	0	0	0	0
Gm22529	0	0	0	0
Gpr37	0	0	0	0
Pot1a	10	61	6	26
Gm20756	0	0	0	0
Gm6719	0	0	0	0
Gm24691	0	0	0	0
Gm42474	0	0	0	0
Grm8	4	8	43	0
Gm42801	0	0	0	0
Gm26310	0	0	0	0
Mir592	0	0	0	0
Gm42547	0	24	36	21
6530409C15Rik	18	21	0	10
Gm42549	0	29	0	0
Gm42548	0	4	0	0
Zfp800	40	174	73	80
Gm5303	0	0	0	0
Gcc1	177	721	251	409
Arf5	2826	5656	1994	3291
Fscn3	1198	2077	1194	1483
Pax4	0	0	0	0
Gm43264	0	0	0	0
Snd1	4648	8531	4211	3804
Gm37321	0	12	0	8
Gm37978	0	36	0	0
Lrrc4	24	53	22	14
Gm37940	2	28	0	5
Gm3294	0	0	14	0
Mir129-1	0	0	0	0
Lep	0	0	0	0
Gm25589	0	0	0	0
Rbm28	310	709	303	343
ENSMUSG00002076184	0	0	0	0
Prrt4	0	18	0	8
Impdh1	834	1908	774	973
Gm26021	0	0	0	0
Hilpda	34	85	18	77
Fam71f2	1791	3311	1500	2736
Fam71f1	554	1034	658	780
Gm17172	32	29	16	30
Calu	361	946	453	343
Opn1sw	6	0	0	2
Ccdc136	27963	45658	15650	32994
ENSMUSG00002076777	0	0	0	0
ENSMUSG00002075963	0	0	0	0
Flnc	3161	5705	1309	2891
Atp6v1f	278	915	463	542
Atp6v1fnb	0	29	11	13
Kcp	0	24	0	4
U6	0	0	0	0
Gm26627	0	0	0	14
Irf5	0	16	9	0
Tnpo3	365	873	613	510
Gm43029	0	9	0	0
Tspan33	44	93	0	32
Smo	46	169	78	72
Gm13717	0	0	0	0
Ahcyl2	631	1601	536	858
4930528J11Rik	0	0	0	4
Strip2	25	137	53	42
Gm13724	0	0	0	0
Gm24536	0	0	0	0
Gm13725	0	2	0	0
Smkr-ps	248	657	223	404
ENSMUSG00002075342	0	4	0	0
Nrf1	134	372	181	193
7SK	1	6	0	1
Mir182	0	0	0	0
Mir96	0	0	0	0
Mir183	0	0	0	0
Rncr4	63	80	0	48
Ube2h	797	2058	1013	1068
1700095J07Rik	26	114	0	26
5S_rRNA	0	0	0	0
Zc3hc1	245	243	123	80
5S_rRNA	0	0	0	0
Klhdc10	727	1138	531	535
1700012C14Rik	10	6	0	0
Tmem209	241	373	112	141
Ssmem1	16	96	54	148
Cpa2	50	22	0	20
Cpa4	0	2	0	0
Gm13781	0	0	0	0
Cpa5	774	907	356	603
Cpa1	0	0	0	12
Cep41	89	219	87	167
Gm13782	0	0	0	0
Gm14528	0	0	0	0
Mest	0	15	0	2
ENSMUSG00002074898	0	0	0	0
Gm44296	0	0	0	0
ENSMUSG00002074986	0	0	0	0
Mir335	0	0	0	0
Copg2	1204	1857	1411	914
4930412F09Rik	2	10	0	28
Tsga13	20	41	8	93
Klf14	0	5	0	0
Mir29a	0	0	0	0
Mir29b-1	0	0	0	0
Gm27019	0	10	0	0
Lncpint	1086	3155	1158	1486
Gm13833	8	67	1	28
5330406M23Rik	14	156	0	10
Gm13835	0	2	1	2
Gm37728	23	94	63	16
2210408F21Rik	20	68	48	46
Gm43800	12	13	0	16
Gm14532	0	0	0	0
Mkln1os	0	25	30	20
Gm13844	0	9	0	0
Mkln1	565	1212	759	388
Podxl	29	100	56	34
Gm6117	5	49	12	35
Gm43154	0	2	0	10
Gm13848	0	0	0	0
Gm43293	0	0	0	0
Gm13849	0	0	0	0
1700012A03Rik	3782	7710	2885	4495
Gm13850	32	166	103	174
Plxna4	42	135	34	59
Plxna4os3	0	0	0	0
Plxna4os2	0	2	0	0
Plxna4os1	0	0	0	0
Gm13852	0	0	0	0
BC049739	0	0	0	0
Chchd3	77	373	195	242
Gm14540	0	2	0	0
Gm42895	0	6	0	0
Gm22321	0	0	0	0
Gm1401	0	0	1	0
Exoc4	593	1265	581	593
Gm13854	0	0	0	0
Gm43168	0	2	0	10
Gm43164	0	0	0	12
Gm13853	0	2	16	6
Lrguk	139	345	178	219
Gm13856	0	16	0	0
Slc35b4	434	1040	904	504
Gm13855	0	6	0	0
Gm14546	0	0	0	0
Akr1b3	203	457	299	223
Akr1b8	22	29	26	35
Gm13859	0	6	0	0
Gm13858	14	2	0	0
Akr1b10	729	1457	715	758
Akr1b7	307568	358350	306343	305291
Gm13857	299	569	357	339
Bpgm	244	494	264	313
Gm13860	0	2	0	0
Cald1	6	58	0	55
Gm13861	0	0	0	0
Npn2	0	0	0	0
Gm14547	0	1	0	12
Agbl3	312	460	191	286
Gm13864	0	6	0	0
Gm13862	0	14	0	0
Gm13863	0	16	0	8
Gm43748	0	6	0	8
Tmem140	0	17	0	10
Cyren	14	25	12	16
Wdr91	30	181	0	32
Stra8	0	10	20	8
Slc23a4	13	6	0	0
Cnot4	95	257	68	170
Nup205	1181	2021	939	1418
Gm23435	0	0	0	0
1810058I24Rik	69	239	70	147
Slc13a4	0	14	45	18
Fam180a	0	0	0	0
1700065J11Rik	0	6	0	0
Mtpn	321	639	338	391
ENSMUSG00002075316	0	0	0	0
Gm42931	0	0	0	0
Gm43442	7	1	1	5
Gm23273	0	0	0	0
Gm43443	0	1	0	0
9330158H04Rik	0	0	0	0
Chrm2	0	0	0	0
Mir490	0	0	0	0
Gm43441	0	0	0	0
Gm2189	0	0	0	0
ENSMUSG00002075886	0	0	0	0
Ptn	0	2	0	0
Dgki	95	154	111	80
1700111E14Rik	0	0	0	0
Gm7452	2	0	0	2
Creb3l2	2193	4105	2610	1910
Akr1d1	0	0	0	0
Gm7463	0	0	0	0
Ybx1-ps2	0	0	0	1
Atp6v0c-ps2	4	8	8	7
Gm7492	0	0	0	0
Trim24	1078	2111	1089	1351
Svopl	0	10	0	0
Atp6v0a4	100	58	18	30
Tmem213	0	0	0	0
Gm23231	0	0	0	0
D630045J12Rik	904	1666	763	848
Gm7504	0	6	0	0
Zc3hav1l	0	50	10	12
Zc3hav1	1383	2084	1257	1051
Gm43578	1	0	0	0
Rpl30-ps1	0	0	0	0
Ttc26	54	172	28	34
Gm16563	0	0	0	0
Ubn2	3290	6280	2053	3775
Mir7670	0	0	0	0
Fmc1	74	143	57	66
Gm15697	1	6	0	0
Luc7l2	1016	1807	552	775
Klrg2	493	717	195	418
Clec2l	0	12	0	2
Hipk2	965	2411	1079	1117
Tbxas1	0	4	0	0
Gm42962	0	0	0	0
Gm23010	0	0	0	0
1700025N23Rik	226	473	135	272
Parp12	239	767	512	356
4930599N23Rik	66	43	26	27
Gm42963	0	3	0	0
Kdm7a	489	930	300	329
Gm49041	24	74	0	42
Gm43479	0	0	0	0
Gm26008	0	0	0	0
Slc37a3	438	838	573	383
Rab19	49	76	28	49
Mkrn1	3442	6231	2787	3707
Gm10244	0	14	8	13
Gm25402	0	0	0	0
Dennd2a	366	1030	418	684
8030453O22Rik	17	4	0	4
Adck2	249	474	162	155
Gm16272	0	0	0	0
Gm42420	0	0	0	0
Ndufb2	20	81	20	50
Braf	849	1775	1047	984
Fth-ps2	42	10	0	0
Mrps33	22	47	0	15
Gm7554	0	0	0	0
Gm7556	75	58	0	28
Tmem178b	0	71	103	6
Gm26833	0	0	0	0
Gm37995	0	0	0	0
Gm37673	0	4	0	0
Gm26638	0	4	0	0
Gm26807	0	16	4	0
Gm37003	0	44	0	14
Agk	150	212	98	95
Dennd11	1698	3192	1829	1379
Wee2	216	393	242	98
Ssbp1	61	106	92	27
Tas2r137	0	0	0	0
Tas2r108	0	0	0	0
Prss37	276	659	294	388
Gm43295	0	0	0	0
Olfr461	0	6	0	0
Olfr460	0	0	0	0
Clec5a	0	0	0	0
Tas2r138	0	0	0	0
Mgam	18	60	0	70
Mgam2-ps	0	3	0	0
Moxd2	0	12	0	18
Gm38276	0	2	0	0
Trbv1	0	0	0	0
Prss58	15	178	0	85
Prss59	171	295	183	178
Gm4744	0	0	0	0
Gm29588	0	0	0	0
1810009J06Rik	0	0	0	0
Gm2663	0	0	0	0
Gm38015	0	0	0	0
Gm37878	0	0	0	0
Gm38294	0	0	0	0
2210010C04Rik	0	0	0	0
Trbv2	0	0	0	0
Trbv3	0	0	0	0
5830405F06Rik	0	0	0	0
Trbv4	0	0	0	0
Trbv5	0	0	0	0
Trbv6	0	0	0	0
Trbv7	0	0	0	0
Gm49885	0	0	0	0
Trbv8	0	0	0	0
Trbv9	0	0	0	4
Trbv10	0	0	0	0
Trbv11	0	0	0	0
Trbv12-1	0	0	0	0
Trbv13-1	0	0	0	0
Trbv12-2	0	0	0	0
Trbv13-2	0	0	0	0
Trbv12-3	0	0	0	0
Trbv13-3	0	0	0	0
Trbv14	0	0	0	0
Trbv15	0	0	0	0
Trbv16	0	0	0	0
Trbv17	0	0	0	0
Trbv18	0	0	0	0
Trbv19	0	0	0	0
Trbv20	0	0	0	0
Trbv21	0	0	0	0
Trbv22	0	0	0	0
Trbv23	0	0	0	0
Trbv24	0	0	0	0
Trbv25	0	0	0	0
Trbv26	0	0	0	0
Gm2719	7	9	0	2
Trbv27	0	0	0	0
Trbv28	0	0	0	0
Trbv29	0	2	0	0
Trbv30	0	0	0	0
Try4	0	0	0	0
Gm18964	0	0	0	0
Try5	0	3	0	4
Try10	0	0	0	0
Prss3	0	0	0	0
Gm5771	0	0	0	0
Gm38306	0	0	0	0
Gm5409	0	0	0	0
