GeneId	ERR2012000_ctrol1	ERR2012001_ctrol2	ERR2012003_ctrol3	ERR2012004_ctrol4	ERR2012005_msus1	ERR2012006_msus2	ERR2012007_msus3	ERR2012008_msus4	ERR2012009_msus5	ERR2012010_msus6
Gm42774	8	0	2	0	0	0	0	0	0	0
Gm37136	0	0	0	0	0	0	0	0	0	0
Gm38002	0	0	0	0	0	0	0	0	0	0
Gm10259	0	0	0	0	0	0	0	0	0	0
Nlgn1	44	5	6	10	5	22	32	24	16	14
5S_rRNA	0	2	0	0	0	0	0	3	0	0
Gm37573	7	0	1	5	0	0	0	0	1	0
Gm6197	0	0	0	0	0	0	1	0	0	0
A830092H15Rik	11	0	0	3	0	0	0	0	0	0
Gm4855	3	1	0	0	0	0	1	8	2	0
ENSMUSG00002075415	0	0	0	0	0	0	0	0	0	0
Spata16	138	95	68	84	67	97	108	206	266	50
Gm37659	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075312	0	0	0	0	0	0	0	0	0	0
Gm7558	0	0	1	0	0	0	0	2	1	0
Ect2	47	41	44	30	8	44	41	61	107	12
Gm25152	4	0	0	0	0	0	0	0	0	0
1700125G22Rik	7	0	2	4	1	0	0	0	1	0
Nceh1	101	19	62	34	8	93	72	54	61	17
Gm37191	0	0	0	0	0	0	0	0	0	0
Gm43345	15	2	1	3	0	0	0	0	0	0
Tnfsf10	36	5	6	10	1	19	15	27	13	4
Ghsr	20	1	0	0	0	0	1	13	0	5
Fndc3b	266	123	311	180	135	526	576	520	840	79
Gm43344	13	0	1	5	0	0	0	0	0	0
Mir3092	0	1	0	0	0	0	0	0	1	0
Tmem212	0	0	0	0	0	0	2	0	1	0
Gm26040	0	0	1	0	0	0	0	0	0	0
Pld1	109	28	49	23	15	39	59	73	96	45
Gm42196	11	0	0	3	0	4	0	5	0	0
Gm37098	0	0	0	0	0	0	0	0	0	0
Tnik	141	23	73	40	18	154	109	142	115	35
Gm37537	7	1	0	0	0	0	1	0	1	0
Mir466q	0	0	1	0	0	0	1	4	0	0
Slc2a2	56	5	8	6	1	5	10	9	9	4
1700112D23Rik	13	1	2	0	0	0	2	2	1	0
Gm6505	0	3	9	3	0	7	7	0	9	0
Eif5a2	29	17	47	34	39	88	94	49	125	16
Gm32950	0	1	0	1	0	0	2	0	1	4
Rpl22l1	38	49	126	40	55	192	181	121	236	75
Gm33051	0	0	0	0	0	0	0	0	0	0
Gm37867	15	0	2	4	0	0	3	10	5	0
Gm37924	0	2	1	6	1	13	0	3	7	0
Gm1527	10	8	12	3	2	4	4	11	6	12
Egfem1	34	7	2	8	3	12	7	12	9	0
Gm38029	20	1	0	3	1	3	5	5	2	0
Gm37965	14	1	0	0	0	0	1	0	1	0
Mir551b	0	0	0	0	0	0	0	0	0	0
Mir21b	0	0	0	0	0	0	0	0	0	0
Gm37557	0	0	0	0	0	0	0	0	0	0
Gm33206	8	0	0	0	0	0	0	0	0	0
Mannr	12	0	1	0	0	2	0	0	1	0
Gm37281	8	0	0	1	0	0	0	0	2	0
Mecom	115	6	10	8	2	20	10	33	13	7
Mecomos	34	4	7	12	0	5	7	26	7	7
Gm38066	19	0	0	0	0	0	0	0	0	0
Gm38197	9	1	1	0	0	5	4	4	1	0
Gm10258	24	0	0	0	0	0	0	11	0	0
Gm38362	0	7	0	0	0	4	0	4	1	0
Gm37024	0	0	0	0	1	5	0	4	0	0
Gm37652	15	0	2	0	1	0	0	0	1	0
Gm38258	2	0	0	0	0	5	0	0	1	0
Gm38153	7	0	0	0	0	0	0	0	0	0
1600017P15Rik	0	0	2	0	0	0	0	0	0	0
Telomerase-vert	0	0	0	0	0	0	0	0	0	0
Actrt3	30	6	6	0	4	9	6	41	16	0
Mynn	66	30	70	53	47	203	172	133	258	38
Lrrc34	62	1	6	8	0	19	17	8	21	0
Lrriq4	6	6	5	8	7	12	7	11	13	0
Lrrc31	19	4	2	3	0	4	1	4	3	0
Gm15462	0	5	0	2	0	15	3	12	4	0
Samd7	17	2	5	1	2	1	4	7	4	0
4933429H19Rik	0	0	2	2	3	0	7	2	5	12
Sec62	161	109	222	105	66	266	259	207	296	72
Gm38080	0	0	0	0	0	0	2	0	2	0
Gpr160	55	24	36	14	14	57	49	28	82	5
Phc3	301	145	388	214	128	542	591	519	806	139
9530022L04Rik	0	1	0	2	0	0	0	3	0	0
Gm2979	0	0	0	1	0	0	0	0	3	0
Prkci	92	51	173	106	72	291	299	282	488	63
Mir7008	0	0	0	0	0	0	0	0	0	0
Skil	398	204	519	512	258	1193	1158	975	1489	265
Cldn11	31	2	1	0	2	1	21	5	7	3
Slc7a14	45	3	8	6	6	16	25	29	9	0
Gm15496	24	0	5	2	0	2	1	6	3	0
Gm38025	8	0	1	2	0	0	1	0	1	0
Gm6558	21	0	4	6	2	12	3	19	7	0
Kcnmb2	21	5	2	8	1	0	3	11	4	0
Gm37834	12	2	0	5	0	2	3	13	2	0
Gm37770	10	0	0	0	0	0	0	4	1	0
Zmat3	150	42	92	36	41	123	118	142	176	58
Gm36990	0	1	0	0	0	0	1	0	0	0
Pik3ca	223	93	220	137	102	345	328	388	546	67
Gm37123	8	2	0	0	0	0	2	0	5	0
Kcnmb3	0	0	3	4	3	3	2	0	0	0
Zfp639	31	10	27	14	12	37	54	65	65	14
Gm37592	6	0	0	0	1	0	0	0	0	0
Mfn1	154	54	76	66	41	165	142	210	298	19
Gnb4	52	16	11	8	6	42	27	28	29	6
Gm37640	0	0	0	0	0	0	0	0	0	0
Actl6a	50	28	68	57	24	138	92	67	178	26
Gm37353	0	0	0	1	0	0	1	0	0	0
Mrpl47	27	35	98	45	36	99	62	107	161	20
Ndufb5	95	42	111	85	59	161	214	130	271	51
Usp13	70	4	7	7	0	19	10	27	7	1
Gm15574	0	0	0	0	0	7	4	0	0	0
Gm37459	17	3	3	4	0	3	4	7	4	0
Pex5l	58	11	10	23	6	35	33	27	15	0
Gm23214	0	0	0	0	0	0	0	0	0	0
4930419G24Rik	9	0	1	2	0	0	4	0	0	0
Gm37443	25	0	0	0	0	1	6	11	3	0
Gm19445	29	1	1	1	0	20	4	0	3	0
Gm37128	0	0	0	0	0	0	0	0	0	0
Mir3473h	0	0	0	0	0	0	0	7	0	0
Gm37031	10	1	0	2	0	0	2	0	2	0
Gm24780	0	0	0	0	0	0	0	2	0	0
Gm37398	16	4	3	0	0	0	2	17	1	1
Gm5845	0	0	0	0	0	0	0	5	0	0
Gm42694	7	1	1	2	0	0	0	9	4	0
Gm43666	35	2	3	0	0	16	3	3	3	0
Gm18611	18	1	2	3	0	4	2	3	2	0
Ttc14	71	21	41	47	25	117	101	88	115	13
Ccdc39	39	8	9	11	18	13	16	33	29	9
Gm43140	13	1	1	0	1	0	0	0	0	0
4930431L21Rik	0	1	0	3	0	0	0	2	0	0
4930502C17Rik	0	1	0	0	0	0	0	4	0	0
Gm23175	4	0	0	0	0	0	0	4	0	0
Gm9791	0	0	0	0	0	0	0	6	0	0
Gm43077	0	2	4	6	2	1	3	15	12	1
Fxr1	781	452	484	1397	814	1402	1251	1930	3128	281
Gm43667	0	5	6	5	4	1	13	10	14	0
Dnajc19	39	21	40	41	38	98	122	84	129	27
Gm43668	33	2	7	19	5	15	12	13	14	0
Sox2ot	72	4	7	9	4	30	10	13	18	0
Gm5708	6	0	1	0	0	2	0	0	1	0
Gm38505	7	1	0	5	2	1	7	3	2	0
Gm34599	0	0	0	0	0	0	1	0	1	0
Gm20515	41	3	8	5	0	17	1	3	1	0
Gm29135	5	0	2	0	0	2	0	2	0	0
ENSMUSG00002075173	0	0	0	0	0	0	0	0	0	0
Gm42695	15	0	0	0	0	0	0	0	1	0
Gm42205	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075164	0	0	0	0	0	0	0	0	0	0
Mir1897	0	0	0	0	0	0	0	0	0	0
Gm42692	20	2	2	2	0	14	0	3	0	0
Sox2	12	0	0	0	0	0	1	0	1	0
ENSMUSG00002075836	0	0	0	0	0	0	0	0	0	0
Gm42693	0	0	2	0	0	2	0	2	0	0
Gm43206	0	0	0	0	0	0	0	0	0	0
Gm3143	0	1	2	4	0	3	6	14	2	0
Gm38509	18	1	1	0	0	5	2	0	4	0
Gm21388	70	22	14	12	6	19	11	18	32	9
Mir6378	0	0	0	0	0	0	0	0	0	0
1700017M07Rik	4	0	4	0	1	3	1	5	4	0
ENSMUSG00002075462	0	0	0	0	0	0	0	4	1	0
Gm43078	0	0	0	0	0	0	0	0	0	0
Gm7733	4	0	0	0	0	0	0	2	0	0
Ube2l3-ps1	4	0	0	0	0	0	0	6	0	0
Gm6639	54	4	5	4	3	10	4	31	8	0
Gm25696	0	0	0	0	0	0	1	0	0	0
Atp11b	220	55	159	110	59	278	224	238	247	40
Gm43203	0	0	0	0	0	0	0	0	0	0
Gm7741	3	0	1	0	0	0	1	9	1	0
Dcun1d1	261	169	237	503	486	499	626	654	1238	101
Gm15952	0	3	14	1	1	9	2	15	6	1
8430422M14Rik	4	1	3	2	1	9	0	13	2	0
Mccc1	79	26	70	41	21	94	89	125	159	13
Gm43080	27	2	6	6	1	7	1	0	7	0
B230207O21Rik	0	0	0	0	0	0	0	0	0	0
Mccc1os	62	8	3	11	5	13	6	5	21	0
Ccdc144b	23	7	8	6	0	11	5	21	7	0
Acad9	116	37	99	39	36	127	165	126	197	43
Gm43079	0	0	0	0	0	0	0	0	0	0
Gm43205	8	0	1	0	3	5	2	0	15	8
Zfp267	107	14	38	17	26	58	72	56	123	42
Qrfpr	10	2	0	4	0	12	0	4	0	6
Gm43255	7	1	0	1	3	0	0	16	1	0
Pou5f1-rs11	0	1	1	0	0	5	1	8	0	0
Gm42208	19	1	0	0	1	1	0	0	0	0
Gm17835	12	0	0	0	0	0	1	0	0	0
Gm17887	6	0	0	0	0	3	0	0	0	5
Anxa5	312	224	522	219	202	770	861	564	989	238
Mir7009	0	0	0	0	0	0	0	0	0	0
1810062G17Rik	18	2	6	7	8	41	25	7	29	12
Gm11548	34	1	2	0	0	3	0	11	0	0
Smim43	44	1	1	2	0	18	12	15	3	0
Gm11550	0	0	0	0	0	0	2	0	0	0
Exosc9	51	13	34	13	16	117	59	63	72	26
Ccna2	61	8	25	5	6	27	17	25	15	0
Bbs7	59	22	18	28	22	34	52	52	70	31
Trpc3	58	1	8	2	0	14	5	25	8	0
Gm12377	9	0	0	0	0	5	0	3	0	0
Gm12376	0	0	0	0	0	2	0	2	0	0
4932438A13Rik	633	284	1015	296	166	608	576	629	885	152
Gm12531	0	0	0	3	1	0	2	2	1	0
Adad1	44	20	16	34	16	20	36	47	79	18
Gm12582	3	0	1	0	0	0	1	3	0	0
Gm12583	0	0	0	0	0	0	1	6	0	0
Gm12584	8	1	0	0	2	11	0	0	1	0
Il2	1	3	0	0	0	0	0	0	1	0
Gm12532	37	2	2	10	4	7	1	7	1	0
Il21	26	0	0	0	1	0	8	18	18	0
Gm12534	0	0	0	0	0	0	0	0	0	0
Gm43822	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075204	0	0	0	0	0	0	0	0	0	0
Cetn4	58	9	15	20	20	47	29	22	46	31
Gm43439	0	0	0	0	0	0	0	0	0	0
Bbs12	22	1	7	0	5	22	13	13	15	3
Gm12540	10	1	0	0	0	1	1	5	0	0
Fgf2os	12	1	2	1	0	7	0	2	0	0
Gm43488	32	0	2	5	0	4	3	3	1	0
Fgf2	53	23	63	25	19	74	78	62	101	9
Gm42923	0	0	0	0	0	3	0	0	0	0
Nudt6	20	2	10	0	5	14	7	9	20	0
Spata5	102	40	59	71	47	146	171	153	234	24
Gm43484	16	4	6	1	0	4	6	4	1	0
Gm12564	10	0	0	4	0	4	0	0	0	0
Gm12565	15	0	1	1	0	4	0	4	4	4
4930594O21Rik	0	0	0	2	1	6	0	0	1	0
Gm42922	11	2	1	0	0	0	2	0	3	0
Spry1	35	27	56	23	20	105	87	50	122	25
Gm43820	18	7	2	4	1	0	0	8	1	0
Gm43414	5	0	3	5	0	0	0	13	0	0
Gm5148	8	7	12	7	10	19	23	24	33	2
Rps23-ps1	0	0	0	0	0	0	0	2	0	0
Rpl31-ps15	3	2	0	0	0	0	0	0	0	0
Gm42921	11	0	7	9	1	8	28	5	23	0
Gm26404	0	0	0	0	0	0	0	0	0	0
Gm42752	0	0	4	2	0	9	2	10	6	0
Gm42753	6	4	3	1	0	1	0	0	4	0
Gm20755	8	2	1	0	0	5	2	6	2	0
Gm7799	13	0	0	0	0	0	0	0	0	0
Gm42751	2	0	0	0	0	0	0	0	0	0
Gm22899	0	0	0	0	0	0	0	0	0	0
Gm43821	11	0	1	1	1	0	4	2	10	0
Rpl21-ps10	0	0	0	1	0	2	0	1	0	0
5430434I15Rik	20	0	0	0	0	0	0	2	0	0
Gm2965	18	0	0	0	0	0	0	0	0	0
Gm25574	0	0	0	0	0	0	0	0	0	0
Gm42920	8	1	1	0	1	3	2	0	0	0
3830422I06Rik	16	0	3	1	0	2	0	0	1	0
Gm36823	18	2	2	0	0	3	4	5	4	0
Gm7815	0	0	2	0	0	0	0	0	0	0
Ankrd50	136	31	87	53	27	88	126	162	223	10
ENSMUSG00002076557	0	0	0	0	0	0	0	0	0	0
Gm7824	0	0	0	0	0	0	0	0	0	0
Gm43538	0	0	0	0	0	0	0	0	0	0
C230034O21Rik	18	1	1	1	0	4	4	10	7	0
Fat4	130	35	46	23	8	81	47	49	68	15
Gm43539	0	0	4	0	0	0	0	0	0	0
Gm43308	0	1	0	0	0	0	0	0	0	0
Gm43008	0	0	1	0	0	0	1	6	0	0
Gm9845	0	0	0	0	0	0	0	0	0	0
n-R5s195	0	1	0	0	0	0	0	0	1	0
Gm42781	28	4	4	0	0	1	0	0	0	0
Gm23796	0	0	0	0	0	0	0	0	0	0
Gm23831	0	0	0	0	0	0	0	3	0	0
Gm42786	8	0	0	0	0	0	0	0	0	0
Gm42785	23	4	6	6	0	3	4	6	3	0
1700017G19Rik	20	3	2	10	0	10	5	6	13	3
ENSMUSG00002075027	0	0	0	0	0	0	0	0	0	0
Intu	79	21	37	23	36	101	90	93	150	21
Gm16114	0	0	0	0	0	2	0	0	0	0
Slc25a31	35	1	0	5	0	0	2	3	5	2
Hspa4l	798	421	476	1162	843	1001	1045	1559	2527	301
Plk4	42	19	34	27	27	64	45	43	77	8
Mfsd8	64	8	18	13	2	37	16	26	27	0
Gm2011	42	20	36	6	7	0	19	11	45	13
Abhd18	73	20	94	14	5	49	35	30	52	11
Gm10731	0	0	1	0	0	0	0	4	0	0
Gm44136	0	1	5	0	0	2	2	1	1	0
Gm44524	1	0	1	5	0	0	0	0	0	0
6430590A07Rik	17	4	2	2	1	12	3	9	6	4
1700034I23Rik	122	81	116	356	238	274	288	379	556	46
Larp1b	115	72	110	110	77	129	181	213	271	30
Gm22043	0	1	0	0	0	0	1	0	0	0
Gm42436	35	2	8	0	1	11	2	0	5	3
Gm42437	0	0	0	0	0	0	0	6	0	0
Pgrmc2	129	68	140	62	45	199	144	184	251	70
Gm40038	0	1	1	2	0	4	0	2	3	0
Gm16508	0	4	0	4	0	1	2	0	1	0
1700052H01Rik	25	3	2	3	4	7	7	10	18	17
Gm25487	0	0	0	0	0	0	0	0	0	0
Gm40040	1	2	1	0	0	0	0	0	0	0
Platr4	11	5	2	7	2	6	1	9	3	3
Gm6069	0	1	0	1	1	2	2	0	1	0
2400006E01Rik	0	1	0	0	3	0	2	2	6	0
Jade1	147	63	144	108	62	277	258	272	404	58
Gm31266	0	0	0	0	0	0	0	0	0	2
Sclt1	470	270	468	521	385	431	384	726	1183	108
Gm38047	7	0	1	0	0	0	0	3	0	0
D3Ertd751e	72	29	55	32	20	92	68	52	89	26
Gm37268	18	3	5	0	0	9	3	3	3	0
Gm7899	7	0	0	0	0	0	0	0	0	0
Gm37348	0	0	0	0	0	0	0	0	0	0
Gm37846	30	2	5	5	0	5	0	9	5	0
Gm38274	0	0	0	0	0	0	0	0	0	0
Gm37533	0	0	0	1	0	0	0	0	0	0
Gm38044	0	0	1	0	0	0	0	0	0	0
Gm9723	0	0	0	0	0	0	1	0	0	0
Gm18865	0	0	0	0	0	4	1	4	0	0
Gm36976	0	0	0	0	0	0	0	0	0	0
Gm29739	0	1	1	0	0	0	1	7	0	0
7SK	3	0	0	0	0	0	1	2	0	0
Gm32175	9	0	4	0	0	0	0	0	0	0
Gm37746	0	0	0	0	0	0	0	0	0	0
Gm37365	10	0	0	0	0	0	1	0	1	0
Gm38128	27	3	0	0	0	0	3	2	5	3
Gm37597	0	2	0	0	0	3	0	0	0	0
U6	0	0	0	0	0	0	0	0	0	0
ENSMUSG00002075348	0	0	0	0	0	0	0	0	0	0
Gm38124	3	1	3	2	0	4	3	14	1	0
5930409G06Rik	8	0	2	0	0	0	3	3	2	0
2610316D01Rik	8	2	0	0	0	0	3	0	3	0
Gm36996	0	0	0	0	0	10	0	0	0	0
Pcdh10	103	8	27	22	1	45	48	17	35	20
1700027H10Rik	8	0	0	0	0	0	0	7	2	0
Gm2136	10	3	5	8	1	0	0	2	0	0
Gm37345	0	2	3	1	1	13	4	0	6	1
Gm37835	0	0	0	0	0	0	1	0	0	0
Gm38166	0	1	0	0	0	3	0	0	1	0
Gm32340	11	0	0	0	0	0	0	0	0	0
Gm25796	0	0	1	0	0	0	0	0	0	0
Gm23337	11	0	0	0	0	0	0	0	2	0
Gm26081	0	0	0	0	0	0	0	5	0	0
Gm18843	0	1	0	0	0	0	0	0	0	0
Pabpc4l	17	4	5	0	1	0	11	20	10	2
Gm37445	0	0	0	0	0	0	1	0	0	0
Mir6379	0	0	0	0	0	0	0	0	0	0
Gm10356	11	1	0	0	0	0	0	0	0	0
Gm5274	12	0	1	0	0	0	0	0	2	0
Gm23891	0	0	0	0	0	0	0	0	1	0
Rpl23a-ps5	4	0	0	0	0	0	0	0	0	0
Gm10730	11	0	1	0	0	2	0	0	0	0
Gm2229	4	0	0	0	0	0	0	0	0	0
Gm7977	3	2	0	0	0	0	0	2	0	0
Gm37295	0	0	0	0	0	0	0	0	0	3
1700018B24Rik	12	0	5	5	0	0	9	3	12	0
Gm37190	0	0	0	4	0	0	0	8	2	0
Gm23511	0	0	0	0	0	0	0	0	0	0
Gm31415	0	0	0	2	0	0	0	0	0	0
Gm37819	7	5	0	0	0	7	0	3	2	0
Gm37684	0	0	0	0	0	3	0	0	0	0
Gm20557	37	1	3	4	1	21	1	20	6	0
Gm5846	1	0	0	1	0	0	0	3	2	0
Gm22480	0	1	0	0	1	0	0	0	1	0
Gm37424	14	0	0	0	0	0	0	0	0	0
Gm38261	0	0	0	0	0	0	0	5	2	0
Gm38088	0	0	1	2	0	0	0	0	0	3
Gm2328	6	0	0	0	0	0	0	0	1	0
Gm29741	0	0	0	0	0	0	0	5	0	0
Gm23096	0	0	0	0	0	0	0	0	0	0
Pcdh18	15	2	2	1	0	14	4	29	7	0
Gm37550	0	0	0	0	0	0	0	0	0	0
Slc7a11	282	72	280	115	84	250	254	267	300	72
Gm37854	4	1	1	2	0	0	2	4	0	0
Gm37826	0	0	0	0	0	5	0	0	0	0
Gm37692	0	0	0	0	0	0	0	0	0	0
Gm2345	0	0	0	3	0	0	0	0	0	0
Gm37498	29	2	2	3	0	3	3	2	2	0
Gm6209	26	5	19	21	4	8	26	30	40	2
5830415G21Rik	29	6	13	1	2	6	18	10	28	8
Gm38237	0	0	0	0	0	0	0	0	0	0
Gm37199	24	0	4	3	1	7	3	4	8	0
Gm37461	30	3	5	0	0	8	1	12	3	0
Gm24503	0	0	0	0	0	0	0	0	0	0
Gm37548	10	4	0	0	0	3	2	7	6	0
Gm37843	10	0	3	1	0	4	2	7	1	0
Gm37209	0	2	2	0	0	0	0	7	2	0
Gm29230	20	0	0	0	0	0	0	0	0	0
Gm38246	0	0	0	0	0	0	0	0	0	0
Noct	42	15	19	18	15	36	49	38	50	23
Gm38357	17	0	5	1	2	10	4	6	5	12
Elf2	508	221	203	358	179	494	373	511	764	119
4930577N17Rik	2	0	2	0	0	7	3	8	3	2
ENSMUSG00002076110	0	0	0	0	0	0	0	0	0	0
Gm37399	7	0	0	0	0	2	0	0	0	0
Gm37203	0	0	0	0	0	11	0	0	1	0
Gm5103	26	0	1	0	0	1	0	1	3	2
Mgarp	7	4	6	1	3	5	7	3	16	2
Gm9442	3	0	0	0	0	3	0	0	0	0
Ndufc1	45	28	94	35	61	83	239	85	189	81
Naa15	191	60	184	137	105	369	300	357	462	60
Gm37646	0	0	0	0	0	0	0	0	0	0
Gm38160	0	1	2	1	0	3	1	4	1	0
Rab33b	59	16	32	19	16	32	89	50	79	18
Gm37968	19	2	3	1	0	0	4	9	3	0
Setd7	197	48	113	50	43	187	202	196	271	31
Gm38200	0	0	1	2	0	3	3	5	0	0
5031434O11Rik	28	5	5	0	2	12	2	6	4	4
Gm38334	0	1	0	0	0	0	2	0	1	0
5430433H01Rik	0	0	0	0	0	0	0	0	0	0
Gm38247	0	0	0	0	0	0	0	0	0	0
Mgst2	44	8	8	2	0	19	6	10	11	0
Gm37261	0	1	5	0	0	0	0	0	1	0
Maml3	148	77	120	70	63	219	219	253	480	34
Gm10729	22	0	2	0	0	6	1	0	1	0
Gm37342	33	8	7	7	2	8	2	34	22	0
Gm37229	0	0	0	0	0	0	0	0	2	0
5S_rRNA	0	0	0	0	0	0	0	4	0	0
3110080O07Rik	0	1	0	0	0	1	1	0	0	15
Gm38000	14	0	1	1	0	3	0	0	2	0
Gm37675	40	1	2	0	0	10	1	0	1	0
Gm38252	9	1	2	1	0	3	0	2	6	0
Gm10728	8	2	5	2	0	0	3	6	2	0
Gm20089	0	1	1	0	0	0	0	0	1	0
Gm38055	0	0	0	0	2	2	0	0	0	0
Gm37526	0	0	0	1	0	0	0	0	0	0
Gm37465	4	1	0	6	0	7	4	3	2	0
C130089K02Rik	37	5	8	10	0	21	3	12	2	0
5430420F09Rik	12	5	0	0	2	5	2	2	3	0
Gm37202	9	1	0	0	0	0	0	7	0	0
Gm30074	3	4	4	8	1	13	26	0	27	6
Gm38132	0	5	6	2	3	9	5	1	17	0
Gm37170	20	0	0	0	1	0	0	1	5	0
Olfr1398-ps1	8	2	0	0	0	2	0	1	2	0
Foxo1	93	22	54	23	15	135	86	89	138	12
Gm20402	0	0	0	0	0	0	0	0	0	0
Gm38034	23	0	0	0	1	0	4	3	0	0
Gm34303	7	0	0	1	0	0	0	0	0	0
Gm30173	5	0	0	0	0	0	1	2	0	0
Gm10293	0	0	0	0	0	0	0	4	3	0
Gm22798	0	0	0	0	0	0	1	0	0	0
Gm2447	20	0	3	2	0	7	2	3	0	0
Gm30292	8	2	4	4	0	0	2	2	1	0
Gm20750	37	5	3	0	0	5	2	2	3	0
Gm37007	7	1	1	0	0	0	0	0	0	0
Cog6	139	40	96	76	44	146	184	144	226	68
Gm42901	25	0	3	0	0	2	0	0	1	0
Lhfp	28	6	12	7	3	7	15	27	18	0
Gm42898	16	0	0	0	1	6	6	3	3	0
Gm42899	29	1	1	9	0	0	2	4	0	0
C130075A20Rik	25	1	6	1	0	0	4	14	0	2
Gm43804	0	0	1	3	1	0	0	3	1	0
Gm43803	14	0	3	0	0	0	0	0	1	0
Gm43805	30	0	0	0	0	4	0	6	0	0
Gm43472	4	0	1	0	0	0	1	0	0	0
Gm43471	16	0	1	0	0	0	0	0	0	0
Nhlrc3	113	43	86	44	24	156	76	62	96	14
Gm16206	22	6	22	11	3	21	43	29	34	2
Proser1	73	15	29	28	12	27	53	40	54	14
Stoml3	30	0	1	0	1	24	1	10	3	0
6430500D05Rik	0	0	2	3	0	0	0	3	0	0
Gm23675	0	0	0	0	0	0	0	0	0	0
Frem2	99	11	26	13	13	39	36	50	43	5
Gm6073	0	0	0	0	0	0	0	0	0	0
Gm6204	0	0	0	3	0	1	0	2	0	0
Gm30735	11	1	0	1	0	1	3	0	0	0
Gm10727	4	0	0	6	0	2	1	0	0	0
C820005J03Rik	16	0	5	5	0	0	3	4	4	10
Gm24851	0	0	0	1	0	0	0	0	0	0
Gm10985	0	0	0	0	0	0	0	0	1	0
Ufm1	126	54	134	107	49	294	234	210	313	60
Gm31026	10	1	0	1	0	0	0	7	0	0
Gm8109	0	0	0	0	0	0	0	1	0	0
Gm18018	0	0	0	0	0	0	0	0	2	0
Trpc4	59	2	2	3	1	17	1	18	16	2
Postn	62	13	21	13	3	51	9	7	20	8
Gm5641	0	1	0	0	0	0	0	0	0	0
B020017C02Rik	7	1	0	2	0	0	0	2	0	0
Supt20	142	42	80	60	50	185	187	184	306	20
Gm21958	0	0	0	0	0	0	0	0	0	0
Exosc8	19	10	27	12	12	37	45	30	25	1
Alg5	74	32	68	32	21	99	80	49	74	24
Smad9	29	7	12	18	0	7	17	20	11	0
Rfxap	32	13	28	12	9	46	34	42	69	6
Gm10254	19	0	0	3	0	4	1	0	1	1
Sertm1	7	0	4	5	0	10	6	0	3	0
Ccna1	28	16	4	41	24	20	21	54	79	4
4931419H13Rik	47	26	11	7	8	20	24	19	48	6
Gm43555	0	0	1	0	0	0	1	0	0	0
Spg20	83	32	96	80	35	175	123	174	213	45
Ccdc169	6	7	15	18	14	28	19	19	49	2
ENSMUSG00002075021	0	0	0	0	0	0	0	0	0	0
Sohlh2	22	5	7	10	1	9	7	10	12	0
Dclk1	191	31	94	67	57	244	224	173	183	35
Gm25132	0	0	0	0	0	0	1	0	0	0
Gm19817	5	0	1	4	0	0	2	12	1	0
Gm9831	75	43	40	81	55	75	68	92	178	7
Gm21954	5	0	0	0	0	0	1	0	1	0
Gm42607	11	0	6	2	0	0	2	5	1	0
Gm42608	10	0	2	4	3	3	3	9	1	0
Gm25404	2	0	0	0	0	0	0	0	0	0
Gm43548	0	2	0	12	1	2	0	6	0	0
Gm43549	0	0	0	0	0	0	0	0	0	0
Nbea	575	271	368	425	304	731	774	942	1169	187
Mab21l1	6	1	1	1	0	10	4	0	3	0
4933417G07Rik	0	0	0	0	1	3	1	0	2	0
Gm43376	7	1	0	0	0	0	1	0	1	0
Gm22784	0	0	0	0	0	0	0	0	1	0
Gm42840	8	2	1	5	2	6	5	8	1	0
Gm42842	12	0	1	0	0	10	4	0	1	0
Gm42841	40	2	2	5	1	9	1	7	3	0
Gm42843	8	2	1	0	1	14	6	2	3	0
Gm25727	0	0	0	0	0	0	0	3	0	0
Gm2622	0	0	0	0	0	0	0	2	0	0
Gm22269	0	0	0	0	0	0	0	0	0	0
Gm8177	1	2	1	0	0	0	0	2	0	0
Gm43424	0	0	0	0	0	0	0	10	0	0
Gm18660	0	0	0	0	0	0	0	1	1	0
Tm4sf1	2	5	6	5	0	26	11	17	18	1
Gm5276	16	0	1	0	0	0	0	0	0	0
Tm4sf4	35	7	16	13	8	18	26	17	34	17
Wwtr1	70	34	107	52	27	164	107	105	169	22
Gm16016	16	0	0	0	0	0	1	7	0	0
Gm26671	16	0	0	0	0	0	1	0	6	0
Mir6377	0	0	0	0	0	0	0	0	0	0
Gm43437	15	1	4	0	1	9	3	32	8	1
Commd2	19	8	40	15	22	78	61	63	76	16
BB187690	2	0	0	0	0	0	2	0	0	0
Ankub1	35	5	2	6	0	9	2	33	7	0
Gm43098	13	2	7	0	0	0	0	10	5	0
Gm6394	7	1	0	1	0	3	0	5	0	0
Rnf13	137	76	188	110	77	262	264	171	283	37
Gm9645	3	0	0	0	0	0	0	2	0	0
Gm17951	0	0	0	5	0	0	0	0	0	0
Pfn2	118	79	219	181	170	436	519	368	597	62
U6	0	0	0	0	0	0	0	0	0	0
Gm42511	0	0	0	0	0	0	2	0	1	0
Gm40055	4	1	1	2	1	0	2	3	2	2
Gm18867	16	2	1	0	0	4	1	0	4	0
Gm42513	23	0	3	3	1	3	1	9	5	0
Gm5537	0	0	0	0	0	0	0	0	0	0
4921539H07Rik	24	6	5	16	4	22	10	18	16	0
