GeneId	Mouse-SRR3480379_trimmed	Mouse-SRR3480380_trimmed	Mouse-SRR3480381_trimmed	Mouse-SRR3480382_trimmed
Olfr1146-ps1	0	0	0	0
Olfr1147-ps1	0	0	0	0
Olfr1148	0	0	0	0
Olfr1149-ps1	0	0	0	0
Olfr1150-ps1	0	0	0	0
Olfr1151	0	0	0	0
Olfr1152	0	0	0	0
Gm13745	0	0	0	0
Olfr1153	0	0	0	0
Olfr1154	0	0	0	0
Olfr1155	0	0	0	0
Olfr1156	0	0	0	0
Olfr1157	0	0	0	0
Olfr74	0	0	0	0
Olfr1158	0	0	0	0
Olfr1159-ps1	0	0	0	0
Olfr1160	0	0	0	0
Olfr1161	0	0	0	0
Olfr73	0	0	0	0
Olfr1162	0	0	0	0
Olfr1163	0	0	0	0
Olfr1164	0	0	0	0
Olfr1165-ps	0	0	0	0
Olfr1166	0	0	0	0
Olfr1167	0	0	1	0
Olfr1168	0	0	0	0
Olfr1169-ps1	0	0	0	0
Olfr1170	0	0	0	0
Olfr1171-ps1	0	0	0	0
Olfr1172-ps1	0	0	0	0
Olfr1173	0	0	0	0
Olfr1174	0	0	0	0
Olfr1175	0	0	0	0
Olfr1176	0	0	0	0
Olfr1177-ps	0	0	0	0
Olfr1178	0	0	0	0
Olfr1179	0	0	0	0
Olfr1180	0	0	0	0
Olfr1181	0	0	0	0
Olfr1182	0	0	0	0
Olfr1183	0	0	0	0
Olfr1184	0	0	0	0
Olfr1185-ps1	0	0	0	0
Olfr1186	0	0	0	0
Olfr1187-ps1	0	0	0	0
Olfr1188	0	0	0	0
Gm13758	0	0	0	0
Olfr1189	0	0	0	0
Gm47581	0	0	0	0
Olfr475-ps1	0	0	0	0
Olfr1191-ps1	0	0	0	0
Olfr1192-ps1	0	0	0	0
Olfr1193	0	0	0	0
Olfr1195	0	0	0	0
Olfr1196	0	0	0	0
Olfr1197	0	0	0	0
Olfr1198	0	0	0	0
Olfr1199	0	0	0	0
Olfr1200	0	0	0	0
Olfr1201	0	0	0	0
Olfr1202	0	0	0	0
Olfr1205	0	0	0	0
Olfr1204	0	0	0	0
Olfr1206	0	0	0	0
Olfr1208	0	0	0	0
Olfr1209	0	0	0	0
Olfr1211	0	0	0	0
Olfr1212	0	0	0	0
Olfr1213	0	0	0	0
Olfr1214	0	0	0	0
Olfr1215	0	0	0	0
Olfr1216	0	0	0	0
Olfr1217	0	0	0	0
Olfr1218	0	0	0	0
Olfr1219	0	0	0	0
Olfr1220	0	0	1	0
Olfr1221	0	0	0	0
Olfr1222	0	0	0	0
Olfr1223	0	0	0	0
Olfr1224-ps1	0	0	0	0
Olfr1225	0	0	0	0
Gm13761	0	0	0	0
Olfr1226	0	0	0	0
Gm5035	0	0	0	0
Gm18164	0	0	0	0
Gm18165	0	0	0	0
Gm18166	0	0	0	0
Olfr1227-ps1	0	0	0	0
Olfr1228	0	0	0	0
Olfr1229	0	0	0	0
Olfr1230	0	0	0	0
Olfr1231	0	0	0	0
Olfr1232	0	0	0	0
Olfr1233	0	0	1	0
Olfr1234	0	0	0	0
Olfr1235-ps1	0	0	0	0
ENSMUSG00000111302	0	0	0	0
Olfr1238	0	0	0	0
Olfr1239	0	0	0	0
Olfr1240	0	0	0	0
Olfr1241	0	0	0	0
Olfr1242	0	0	0	0
Olfr1243	0	0	0	0
Olfr1244-ps1	0	0	0	0
Olfr1245	0	0	0	0
Olfr1246	0	0	0	0
Olfr1247	0	0	0	0
Olfr1248	0	0	0	0
Olfr1249	0	0	0	0
Olfr1250	0	0	0	0
Olfr1251	0	1	0	0
Olfr1252	0	0	0	0
Olfr1253	0	0	0	0
Olfr1254	0	0	0	0
Olfr1255	0	0	0	0
Olfr1256	0	0	0	0
Olfr48	0	0	0	0
Olfr1257	0	0	0	0
Olfr1258	0	0	0	0
Olfr1259	0	0	0	0
Olfr1260	0	0	0	0
Olfr1261	0	0	0	0
Olfr1262	0	0	0	0
Olfr1263	0	0	0	0
Olfr1264	0	0	0	0
Olfr1265	0	0	0	0
Olfr140	0	0	0	0
Olfr1266-ps1	0	0	0	0
Olfr1267-ps1	0	0	0	0
Olfr1268-ps1	0	0	0	0
Olfr1269	0	0	0	0
Olfr32	0	0	1	0
Olfr1270	0	0	0	0
Gm4222	0	0	0	0
Gm13768	0	0	0	0
Olfr1506	0	0	0	0
Gm18953	0	0	0	0
Olfr142	0	0	0	0
Olfr1271	0	0	0	0
Olfr1272	0	0	0	0
Olfr1273-ps	0	0	0	0
Olfr1565	0	0	0	0
Gm13767	0	0	0	0
Olfr1274	0	0	0	0
Ptprj	41	33	130	63
4933423P22Rik	1	5	33	14
Nup160	20	20	85	35
Fnbp4	21	30	152	85
Rpl30-ps3	0	0	0	0
Agbl2	4	21	115	63
Gm13772	0	0	0	0
Mtch2	103	28	98	29
C1qtnf4	2	10	24	22
Gm32514	0	0	0	1
Ndufs3	16	9	60	27
Kbtbd4	4	2	12	6
Ptpmt1	8	4	10	7
Gm17661	0	0	0	0
Celf1	65	33	178	69
Gm13777	1	0	0	1
Rapsn	0	0	1	2
Gm13778	0	0	1	1
Psmc3	46	43	156	81
Slc39a13	2	19	38	11
Spi1	3	8	7	4
Mybpc3	1	1	0	0
Madd	25	21	124	72
Nr1h3	62	396	486	374
Gm13783	0	0	1	0
Gm23390	0	0	0	0
Acp2	18	4	56	23
Ddb2	0	2	30	13
Pacsin3	1	17	51	33
Arfgap2	24	27	80	38
1110051M20Rik	2	1	16	13
Gm13787	0	0	0	0
ENSMUSG00002076807	0	0	0	0
Lrp4	38	44	288	195
Gm13770	0	0	0	0
Ckap5	38	13	123	59
Snord67	0	0	0	0
F2	1	0	0	0
Gm13771	0	0	2	0
Zfp408	5	16	31	23
Arhgap1	50	16	83	30
Atg13	11	38	115	34
Harbi1	7	4	16	6
Gm13776	0	0	2	1
Ambra1	26	33	163	105
Gm10805	0	0	0	0
Chrm4	1	0	0	0
Mdk	0	0	0	1
Dgkz	104	17	48	28
Mir6999	0	0	0	0
Gm9821	1	0	2	2
Creb3l1	8	0	34	5
Gm13780	0	0	0	0
2900072N19Rik	0	0	0	0
Phf21a	15	11	67	75
Mir1955	0	1	1	1
Gm13786	0	0	0	1
Gm13785	0	1	1	2
Large2	1	10	25	14
Pex16	21	5	24	12
1700029I15Rik	1	3	12	14
Mapk8ip1	4	3	17	15
Mir7000	0	5	0	0
Cry2	16	7	77	46
D930015M05Rik	0	1	8	2
Slc35c1	32	16	51	5
Gm13814	0	0	6	0
Gm13817	0	0	1	2
Gm13815	0	0	0	1
Mir7221	0	0	1	0
Mir7222	0	0	1	0
Chst1	1	1	3	0
Gm13816	0	0	0	0
Gm13791	0	0	0	0
Gm13792	0	0	0	0
Syt13	0	2	0	0
Prdm11	5	5	17	16
4631405J19Rik	1	1	3	9
Gm13802	0	0	0	0
Trp53i11	13	4	24	11
Tspan18	4	2	1	2
5S_rRNA	0	0	0	0
Gm13807	1	0	4	3
Cd82	67	17	119	44
Mir7001	0	0	0	1
Gm10804	3	1	4	1
Alx4	14	55	69	49
Ext2	21	12	102	41
Gm13818	0	1	0	1
Accs	4	3	15	15
Accsl	0	0	1	0
Gm1335	0	0	0	0
Gm13889	4	0	0	0
Gm27027	0	0	0	0
Alkbh3os1	0	1	1	2
Alkbh3	6	0	17	14
Hsd17b12	20	17	69	16
Mir670hg	0	0	0	0
ENSMUSG00002075240	0	0	0	0
Mir129-2	0	0	0	0
Mir129b	0	0	0	0
Mir670	0	0	0	0
Ttc17	27	12	51	11
Itpa-ps1	0	0	1	0
2810002D19Rik	0	0	0	0
Api5	29	1	53	11
ENSMUSG00002076416	0	0	0	0
Gm13788	0	0	0	0
Gm24318	0	0	0	0
Gm13793	0	0	2	0
Gm26396	0	0	0	0
Gm13794	0	0	0	0
Gm13798	0	0	0	0
Gm13797	0	0	0	0
Gm13799	0	0	0	0
Gm37175	0	0	0	0
Gm13801	0	0	0	0
Lrrc4c	0	0	0	0
4930445B16Rik	0	0	0	0
Gm17075	0	0	0	0
Gm17076	0	0	0	0
ENSMUSG00002076404	0	0	0	0
Gm22313	0	0	0	0
ENSMUSG00002076778	0	0	0	0
ENSMUSG00002076232	0	0	0	0
Gm13803	0	0	0	0
Gm13804	0	0	0	0
Gm13806	0	0	0	0
Gm10801	0	0	1	0
Gm10800	0	1	8	6
Gm29235	0	0	0	0
Gm13809	1	0	1	0
Gm13808	0	0	0	0
Gm13811	0	0	0	0
Gm13813	0	0	0	0
Gm13812	0	0	0	0
Gm13810	0	0	0	0
Iftap	2	6	32	3
Gm20693	0	0	0	2
Rag2	0	0	1	0
Rag1	0	0	0	0
Traf6	17	12	55	17
Prr5l	8	0	10	10
Gm13905	0	0	0	0
Commd9	6	8	15	5
Ldlrad3	0	3	25	11
Gm13919	0	0	3	2
Gm13920	0	1	5	1
Gm13921	0	0	2	0
Gm13866	0	0	1	0
Trim44	17	31	161	69
Gm13868	0	0	3	0
Fjx1	2	3	19	6
Pamr1	7	0	0	2
Slc1a2	2	4	12	3
Gm13872	1	3	4	1
Cd44	14	3	12	3
Gm23731	0	0	2	0
Pdhx	14	1	40	19
Apip	2	6	14	4
Gm10038	0	0	0	0
Gm13874	0	0	2	1
Gm13869	0	0	1	0
Gm13873	0	0	0	0
Ehf	30	53	194	67
A930006I01Rik	0	0	0	0
Gm37220	0	0	0	0
BC016548	0	0	0	0
Elf5	0	4	43	20
Cat	65	10	49	17
Gm13996	0	0	0	0
Abtb2	7	4	1	6
Nat10	14	9	51	14
Caprin1	98	64	195	78
4930547E08Rik	0	0	0	0
Gm13878	0	1	9	7
Gm13880	0	1	4	0
Gm13877	0	0	0	0
Gm13875	0	0	0	0
ENSMUSG00002074920	0	0	0	0
Gm13879	0	0	0	0
ENSMUSG00002075518	0	0	0	0
Gm13876	0	0	0	0
Gm13881	0	0	1	0
Lmo2	1	0	7	0
4931422A03Rik	0	2	2	7
Fbxo3	12	15	94	52
Gm24644	1	0	1	0
Gm10912	0	0	0	1
Gm10799	0	0	0	0
Cd59b	0	1	3	1
Cd59a	2	8	22	7
A930018P22Rik	0	0	1	0
D430041D05Rik	1	3	23	5
Gm22501	0	0	0	0
Gm13883	0	0	0	0
5S_rRNA	0	0	0	0
Gm13882	0	0	0	0
Hipk3	37	43	216	60
Mir1902	0	0	0	0
Gm13870	0	0	0	0
Gm13884	0	0	0	0
Platr14	0	0	0	0
Gm22439	0	0	0	0
Gm13885	0	0	0	0
Cstf3	12	8	52	22
Tcp11l1	2	23	60	27
Pin1rt1	0	0	1	0
Depdc7	21	30	81	29
Qser1	19	11	49	27
Gm13886	0	0	1	1
Prrg4	7	4	8	0
Ccdc73	0	0	13	6
Gm13887	0	0	0	0
Eif3m	23	15	108	20
Gm13888	0	0	0	0
Wt1os	0	0	0	0
Gm11060	0	0	0	0
ENSMUSG00002076399	0	0	0	0
ENSMUSG00002076543	0	0	0	0
ENSMUSG00002076199	0	0	0	0
ENSMUSG00002075028	0	0	1	0
Wt1	0	18	9	4
Them7	0	2	3	1
Rcn1	4	112	360	144
4930527A07Rik	0	0	0	0
Pax6os1	0	0	0	2
Gm13890	0	0	0	0
Rpl10-ps1	0	1	0	0
Paupar	0	0	0	0
Pax6	0	0	1	0
Elp4	5	3	21	4
Gm13954	0	1	2	1
Immp1l	2	2	8	1
Dnajc24	6	4	11	7
ENSMUSG00002076743	0	0	0	0
5S_rRNA	0	0	0	0
Dcdc5	1	4	6	1
Gm13992	0	0	0	0
Gm29053	0	0	0	0
Gm14013	0	0	1	0
Gm14015	0	0	0	0
Gm14014	0	0	0	0
BB218582	0	0	5	2
Mpped2	1	5	16	14
Gm22813	0	0	0	0
ENSMUSG00002076583	0	0	0	0
Gm13901	0	0	0	0
Gm13902	0	0	0	0
Arl14ep	6	5	42	14
Gm13900	0	0	0	0
Gm13904	0	0	0	0
Fshb	0	0	0	0
Gm24885	0	0	0	0
Gm13903	0	0	0	0
Kcna4	0	0	0	0
Gm9864	0	0	0	0
Gm23439	0	0	0	0
Gm23749	0	0	0	0
Gm13912	0	0	0	0
Gm13916	0	0	0	0
Gm13915	0	0	0	0
Gm13913	0	0	1	0
Gm13914	0	0	0	0
Rpl35a-ps4	0	0	0	0
Hadhb-ps	0	0	0	1
Gm13923	0	0	0	0
Mettl15	2	3	27	20
ENSMUSG00002074908	0	0	0	1
Kif18a	5	1	2	2
Gm13924	0	0	0	0
Gm13925	0	0	0	0
Gm45346	0	0	0	0
Gm20638	0	0	0	0
Bdnf	0	0	0	1
Gm13932	0	0	0	0
Lin7c	29	14	93	18
Platr8	0	0	2	0
Lgr4	111	28	155	52
Ccdc34	3	0	4	8
Ccdc34os	1	2	0	0
Gm13936	0	0	0	0
Gm13937	0	0	1	2
Gm22997	0	1	3	0
Bbox1	2	0	0	0
Fibin	0	0	2	5
Gm13935	0	1	0	0
Gm10794	0	0	0	0
Slc5a12	68	0	1	0
Ano3	4	1	15	1
Muc15	0	8	342	27
Gm13942	0	0	7	0
Gm13941	0	5	6	3
Gm15130	0	0	1	4
Potea	0	5	18	9
Gm13961	0	0	1	1
Olfr1275	0	1	0	0
Gm13962	0	0	0	0
Olfr1276	0	0	0	0
Olfr1277	0	0	0	0
Olfr1278	0	0	0	2
Olfr1279	0	0	1	0
Olfr1280	0	0	0	3
Olfr1281	0	0	0	0
Olfr1282	0	0	0	0
Olfr1283	0	0	0	2
Olfr1284	0	0	0	0
Olfr1285	0	0	0	0
Olfr1286	0	0	0	1
Olfr1287	0	0	0	1
Olfr1288	0	0	0	0
Olfr1289	0	0	0	0
Olfr1290	0	0	0	0
Olfr1291-ps1	0	0	0	0
Olfr1292-ps1	0	0	0	0
Olfr1293-ps	0	0	0	0
Gm44713	0	0	0	0
Olfr1294	0	0	0	0
Olfr1295	0	0	0	0
Olfr1296-ps1	0	0	0	0
Olfr1297	0	0	0	0
Olfr1298	0	0	0	0
Olfr1299	0	0	0	0
Gm44840	0	0	0	0
Olfr1300-ps1	0	0	0	0
Gm13922	0	0	0	0
Gm13930	0	0	0	0
Olfr1301	0	0	0	0
Olfr1302	0	0	0	0
Olfr1303	0	0	0	0
Olfr1304-ps1	0	0	0	0
Gm26421	0	0	0	0
Olfr268-ps1	0	0	0	0
Olfr1305	0	0	0	0
Olfr1306	0	0	0	0
Gm13928	0	0	0	0
Olfr1307	0	0	0	0
Olfr1308	0	0	0	0
Olfr1309	0	0	0	0
Gm13929	0	0	0	0
Olfr1310	0	0	0	0
Olfr1311	0	0	0	0
Olfr1312	0	0	0	0
Olfr1313	0	0	0	0
Olfr1314	0	0	0	0
Olfr1315-ps1	0	0	0	0
Olfr1316	0	0	0	0
Olfr1317	0	0	0	0
Olfr1318	0	0	0	0
Olfr1319-ps1	0	0	0	0
Lpcat4	5	6	9	1
Nutm1	0	1	3	12
Nop10	6	5	30	11
Slc12a6	18	6	24	27
Gm21985	0	0	0	0
Emc4	9	7	36	11
Katnbl1	3	0	15	7
Gm13940	0	0	0	0
Emc7	5	31	98	23
5S_rRNA	0	0	0	0
Chrm5	0	0	3	3
Aven	11	9	18	16
Gm22676	2	3	0	0
ENSMUSG00002074904	0	0	0	0
Ryr3	3	43	48	35
Tmco5b	0	2	3	1
Gm26505	1	0	1	0
Fmn1	83	27	74	53
Gm13967	0	0	0	0
Gm13963	0	0	0	0
Gm13966	1	0	0	0
ENSMUSG00002075162	0	0	0	0
Gm13964	1	0	0	0
4930533B01Rik	2	0	0	0
Grem1	12	0	1	0
Scg5	2	0	15	2
Arhgap11a	28	1	20	15
Gm21596	0	0	0	0
Gjd2	0	1	0	1
A530058N18Rik	0	0	0	0
A530058N18Rik	0	0	0	0
Actc1	1	0	0	1
C130080G10Rik	0	0	0	0
Aqr	32	9	73	27
Mir7002	0	0	0	0
Zfp770	3	3	5	2
7SK	0	0	0	0
Gm29234	0	0	0	0
Dph6	6	2	27	9
Gm13972	0	0	0	0
Gm13975	0	0	0	0
Gm13974	0	0	0	0
Gm28494	0	0	0	0
Gm28492	0	0	0	0
Gm13973	0	0	0	0
Gm28493	0	0	0	0
4930528P14Rik	0	0	0	0
Gm13976	0	0	0	0
3110099E03Rik	0	0	0	0
Gm13977	0	0	0	0
Cdin1	3	10	12	10
Mir1951	0	0	0	0
Meis2	3	3	8	1
2700033N17Rik	0	0	0	0
G630016G05Rik	0	0	0	0
2810405F15Rik	0	0	1	0
Gm13991	0	0	0	0
Gm13990	0	0	0	1
Tmco5	54	4	13	10
D330050G23Rik	0	0	0	0
7SK	0	0	0	0
Gm25514	0	0	0	0
Gm29340	0	0	0	0
Gm13981	0	0	0	0
Spred1	17	10	48	18
Mir674	0	17	0	0
Rap1a-ps2	0	5	0	0
Gm25189	2	1	3	1
Fam98b	6	4	18	5
Rasgrp1	3	7	5	6
Gm13982	0	0	0	0
Gm28183	0	0	0	0
Gm13985	0	0	0	0
4930412B13Rik	0	0	0	0
Gm13986	0	1	2	8
Gm36979	0	0	0	0
Gm25308	0	0	0	0
Thbs1	12	15	85	24
Gm29233	0	0	0	0
Fsip1	1	15	38	23
ENSMUSG00002076765	0	0	0	0
Gm29232	0	0	0	0
A930104D05Rik	0	0	0	0
Gpr176	1	0	0	1
1700054M17Rik	0	0	0	0
5S_rRNA	0	0	0	0
Eif2ak4	5	10	83	30
Srp14	15	14	76	30
Gm13983	0	0	0	0
Bmf	12	13	69	28
Gm14016	0	0	0	1
Bub1b	34	45	119	82
Pak6	0	5	1	6
Ankrd63	1	1	0	2
Plcb2	3	11	5	3
Inafm2	7	6	36	14
Ccdc9b	4	11	12	21
Phgr1	6	0	0	2
Disp2	1	12	41	41
Knstrn	9	33	20	18
Gm14091	0	0	1	1
Ivd	9	33	116	89
Bahd1	16	30	63	33
Chst14	0	5	10	5
Gm14089	0	0	0	2
Uqcrh-ps2	0	0	0	0
Ccdc32	13	1	7	3
Rpusd2	0	6	7	2
Knl1	14	3	25	16
Rad51	3	6	8	3
Rmdn3	49	18	70	10
Gchfr	3	0	5	5
Dnajc17	2	5	24	21
Gm14137	0	2	10	3
Gm14138	0	0	3	0
Zfyve19	10	7	45	16
Ppp1r14d	25	0	1	3
Spint1	121	16	121	48
Rhov	4	0	5	3
Gm14175	0	0	0	0
Vps18	17	8	41	37
Gm14207	1	1	0	2
Dll4	10	0	4	1
Chac1	1	1	7	0
Ino80	22	19	101	38
Gm14208	0	0	0	0
Exd1	1	18	60	30
Chp1	69	25	128	55
Oip5os1	69	38	101	62
Oip5	0	0	0	0
Nusap1	14	0	2	1
n-R5s204	0	2	2	2
Ndufaf1	4	2	15	7
H3f3c	1	14	7	1
Gm14383	0	0	0	0
Rtf1	25	20	63	42
Gm25857	0	0	0	0
Itpka	6	0	1	1
Ltk	0	0	0	0
Rpap1	14	8	47	26
Gm23814	0	0	1	0
Tyro3	5	6	15	8
Gm13998	0	0	2	1
Mga	42	39	272	111
Mapkbp1	26	34	222	82
Mir7665	0	0	0	0
Gm13999	0	0	1	0
Jmjd7	0	1	0	5
Gm28042	0	0	0	0
Pla2g4b	1	1	4	3
Sptbn5	1	5	44	13
Ehd4	24	24	39	26
Pla2g4e	0	1	2	0
Gm13997	0	0	0	0
Pla2g4d	0	0	0	0
Pla2g4f	1	1	9	0
Vps39	17	19	74	37
Tmem87a	15	14	111	68
Ganc	7	11	48	20
Gm52968	0	0	4	0
Capn3	1	0	4	7
Zfp106	110	77	368	141
Snap23	14	8	34	22
Lrrc57	13	78	60	54
Haus2	5	5	6	3
Stard9	10	28	33	22
5S_rRNA	3	0	0	0
Cdan1	11	10	32	14
Ttbk2	2	17	12	13
AV039307	0	3	9	2
Ubr1	18	26	178	70
Tmem62	3	2	19	12
ENSMUSG00002075710	0	0	0	0
U3	1	0	4	1
Ccndbp1	18	7	43	19
Epb42	0	0	0	0
Tgm5	0	0	0	0
Gm14213	0	0	0	0
Tgm7	0	0	0	0
Lcmt2	1	4	20	8
Gm23858	0	0	0	0
Adal	5	2	22	13
Zscan29	6	5	38	22
Tubgcp4	15	5	36	24
Trp53bp1	16	54	215	115
Map1a	9	5	34	6
Gm14978	0	0	1	1
Ppip5k1	44	52	72	74
Ckmt1	614	13	15	3
Strc	2	0	0	1
Catsper2	1	17	53	35
Gm14001	0	0	1	0
Gm14000	0	0	1	0
Pdia3	178	117	960	195
Ell3	0	0	1	2
Serinc4	0	0	0	0
Serf2	9	4	22	19
Gm22953	0	0	0	0
Hypk	2	0	4	2
Mfap1b	2	0	4	1
Gm14017	0	0	0	0
Gm14018	0	0	1	1
Mfap1a	3	4	14	5
Wdr76	5	1	5	6
Frmd5	1	0	3	3
Gm14021	0	0	0	0
Gm14020	0	0	0	0
Gm14019	0	0	0	0
Golm2	11	11	32	10
5S_rRNA	0	0	0	0
Mageb3	2	0	0	0
Ctdspl2	18	10	50	32
Eif3j1	3	2	11	7
ENSMUSG00002076932	0	0	0	0
Spg11	23	31	207	95
Patl2	1	0	1	2
B2m	235	188	750	214
Trim69	0	3	6	8
Terb2	0	0	0	0
Gm14050	0	0	0	0
Gm14058	0	0	0	0
Rps12-ps10	0	0	0	0
Sord	99	635	333	355
Duox2	62	1	0	0
Duoxa2	5	0	0	0
Duoxa1	0	0	0	0
Duox1	0	2	0	0
Shf	1	2	14	3
Gm24409	1	0	0	0
Slc28a2	69	0	6	3
Gm14086	1	0	0	0
Bambi-ps1	3	0	0	0
Slc28a2b	0	0	0	0
Gatm	2	2	10	2
Spata5l1	3	6	16	10
AA467197	4	1	9	2
Mir147	0	0	0	0
Slc30a4	49	28	94	30
4930417H01Rik	1	0	6	0
Bloc1s6os	0	0	0	0
Bloc1s6	13	3	40	10
Sqor	16	4	37	7
Gm13988	0	0	0	0
Sema6d	26	1	4	4
4930517E11Rik	0	0	0	0
4930583P06Rik	0	0	0	1
Gm13994	0	0	0	0
Slc24a5	1	0	0	0
Myef2	3	4	13	8
Gm22352	0	0	0	1
Gm14004	0	0	0	0
Ctxn2	0	0	0	0
Slc12a1	0	0	0	0
Gm14002	0	0	0	0
Dut	3	2	16	6
A530010F05Rik	0	0	0	0
Gm14003	0	0	0	0
Fbn1	56	17	91	24
Gm9913	0	0	0	0
Cep152	9	15	42	18
Shc4	0	3	36	3
Eid1	1	5	18	7
Secisbp2l	68	110	420	151
Cops2	22	15	56	23
Galk2	12	13	89	30
Fam227b	0	3	5	4
Fgf7	1	0	4	0
Gm26496	1	1	2	0
Dtwd1	2	2	8	5
Gm17555	0	0	0	0
7SK	0	0	0	0
Atp8b4	1	0	5	1
Slc27a2	35	24	73	100
Hdc	0	6	2	4
Gabpb1	11	18	31	16
U1	0	0	0	0
Gm27003	2	0	6	2
Usp8	30	28	91	39
Usp50	2	1	5	3
Gm10774	0	0	0	0
Trpm7	39	29	112	39
Gm14212	1	0	2	1
Sppl2a	45	11	59	10
Mir3473g	0	0	0	0
Ap4e1	4	7	49	12
ENSMUSG00002076437	0	0	1	0
Blvra	7	3	18	14
Ncaph	16	3	3	1
Itpripl1	5	9	6	7
1810024B03Rik	0	1	4	4
Snrnp200	105	83	280	167
Ciao1	11	3	29	11
Tmem127	44	9	92	33
Gm10766	0	0	4	1
Stard7	40	14	76	32
Dusp2	2	1	1	1
Astl	0	1	0	0
Adra2b	0	0	4	0
Gpat2	0	5	9	8
Fahd2a	3	2	33	15
Kcnip3	1	13	62	29
7SK	0	1	3	2
Gm52974	0	0	1	1
Prom2	2	506	2201	931
Gm14229	0	0	0	0
Zfp661	1	0	10	5
Mrps5	6	1	12	8
Mal	2	21	190	31
Gm22889	0	0	0	0
Gm14245	0	0	0	0
Gm14244	1	5	31	15
Mall	34	1	0	3
Nphp1	3	36	95	45
Mtln	8	0	11	9
Bub1	2	6	4	2
Acoxl	0	0	3	9
ENSMUSG00002076263	0	0	0	0
Gm23101	0	0	0	0
Bcl2l11	10	14	75	28
Morrbid	1	3	2	3
Gm14009	0	0	1	0
Gm14010	0	0	0	0
Gm29010	0	1	0	0
Gm14006	0	0	0	0
Gm14008	0	0	0	0
Spdye4c	0	0	8	0
Gm39929	0	0	2	0
Gm14007	0	0	0	0
Anapc1	58	43	247	85
Mertk	67	13	81	31
Gm14011	0	1	1	1
ENSMUSG00002074943	1	0	0	0
Tmem87b	32	26	78	28
Fbln7	4	1	2	1
ENSMUSG00002075190	0	0	0	0
Zc3h8	3	2	4	3
Gm14028	0	0	0	0
4933427J07Rik	0	0	0	0
Gm10762	0	0	1	3
Zc3h6	2	4	41	32
Gm14027	0	0	0	3
Vinac1	0	1	7	3
Gm14022	0	0	0	1
Ttl	3	2	10	5
Polr1b	14	3	43	20
Chchd5	2	7	16	8
AI847159	0	0	0	0
Gm14026	0	0	1	3
Gm14029	0	0	0	0
Gm4430	0	0	0	0
Gm4430	0	0	0	0
Slc20a1	13	6	26	8
9830144P21Rik	1	0	0	0
A730036I17Rik	0	0	1	0
Gm14024	0	0	0	0
Ckap2l	15	3	5	5
Gm14023	1	1	3	4
Il1a	0	0	3	3
Gm25703	0	0	0	0
Gm14039	0	0	0	0
Il1b	0	0	3	1
Il1bos	1	5	7	4
Spcs2-ps	0	1	1	0
F830045P16Rik	0	0	0	0
Gm14040	0	0	0	0
Gm14041	0	0	0	0
Sirpa	10	7	42	4
Pdyn	0	0	0	0
Gm14046	2	0	0	0
Stk35	20	89	157	102
Gm28196	0	0	0	0
Tgm3	1	4	5	5
Mir6339	0	0	0	0
Gm22424	0	0	0	0
Gm24665	0	0	0	0
AU015228	0	0	0	0
Tgm6	0	0	0	0
Snrpb	21	23	74	29
Tmc2	0	0	0	0
Nop56	9	13	47	21
Snord110	80	284	468	432
Gm24451	0	0	1	0
Gm23187	0	0	0	0
Gm23650	0	0	0	0
Snord57	0	0	0	0
Idh3b	69	29	89	40
Ebf4	1	0	7	0
Gm14044	0	0	0	0
Cpxm1	1	9	22	7
Gm14042	0	0	0	1
Gm28372	0	0	0	0
1700020A23Rik	0	0	13	3
Tmem239	0	2	0	0
Pced1a	2	6	42	27
Vps16	20	9	73	36
Ptpra	23	23	124	34
9530056E24Rik	1	0	7	1
ENSMUSG00002074874	0	0	0	0
4930473A02Rik	0	0	4	1
Mrps26	11	17	42	21
Oxt	0	0	0	0
Avp	0	0	0	0
Ubox5	3	23	18	6
Fastkd5	3	0	1	0
Lzts3	23	6	31	8
Ddrgk1	13	29	92	60
Itpa	5	2	10	3
Slc4a11	0	6	15	6
7SK	0	3	3	0
Dnaaf9	35	26	161	71
Gm14057	0	0	1	1
A730017L22Rik	1	0	10	3
Gm14048	0	0	0	0
Atrn	39	8	143	49
Gm14049	0	0	2	1
Gfra4	0	12	11	3
Mir6973b	0	0	0	0
Adam33	3	14	23	12
Siglec1	3	8	35	4
Hspa12b	5	0	10	1
Gm11037	0	0	0	0
1700037H04Rik	3	4	55	18
Gm14232	0	0	0	0
Spef1	3	0	6	5
Cenpb	64	25	91	50
Cdc25b	9	1	3	4
Ap5s1	4	0	15	7
Mavs	51	13	51	28
Pank2	16	7	54	9
Mir103-2	0	16	1	1
Rnf24	2	8	14	4
Gm14233	0	0	0	0
Snrpert	0	1	2	0
Gm22902	0	0	0	0
Gm14283	0	0	0	0
Gm14304	0	0	0	0
Smox	14	15	101	40
Adra1d	0	2	1	3
Gm14285	0	0	8	5
Gm14280	0	0	1	0
5330413P13Rik	0	0	0	0
Gm14282	0	0	0	0
Gm14281	0	0	0	0
Erv3	0	0	0	0
Lamr1-ps1	0	0	0	0
Prnp	10	11	60	12
Prn	0	0	0	0
Prnd	0	0	0	0
Rassf2	10	5	35	12
Slc23a2	40	11	28	19
Gm14052	0	0	1	1
Gm14051	0	0	0	0
Tmem230	3	7	30	10
Pcna	25	3	25	7
AV099323	0	2	4	1
Cds2	47	44	194	62
Prokr2	0	0	0	0
4921508D12Rik	0	0	0	0
